episode_reward,moving_avg
-54.78631192445755,-44.33837842047215
-46.16252711415291,-42.88542331457138
-34.051511719822884,-40.58801260739565
-39.622328013181686,-41.495325765013696
-31.7947399020195,-41.26632930338383
-48.29174867272377,-42.03130290955305
-44.96200367808342,-41.718428088724615
-29.07705956697464,-41.02778126597404
-31.011080130934715,-41.09332313835621
-30.3181961029768,-39.00775068253279
-56.011061787605286,-39.13022566884756
-54.581576853990555,-39.972130642831324
-32.87908345460892,-39.854887816309926
-43.252956703305244,-40.217950685322286
-37.77155013382435,-40.81563170850277
-29.889345929026604,-38.97539143413305
-52.08103561401367,-39.687294627726075
-32.1008163690567,-39.98967030793428
-32.36206592619419,-40.124768887460235
-53.94143730401993,-42.487093007564546
-35.54599620401859,-40.440586449205874
-29.779765903949738,-37.9604053542018
-29.88731461763382,-37.661228470504284
-45.93089732527733,-37.929022532701495
-29.674509420990944,-37.11931846141815
-35.31056687235832,-37.66144055575133
-27.762314453721046,-35.22956843972206
-51.01235008239746,-37.120721811056136
-34.21984997391701,-37.30650021582842
-58.23071798682213,-37.735428284108636
-44.4121233522892,-38.6220409989357
-52.9220949113369,-40.93627389967442
-37.716883555054665,-41.7192307934165
-30.25264573097229,-40.151405633985995
-54.032690554857254,-42.587223747372626
-54.213308453559875,-44.47749790549278
-28.424033150076866,-44.543669775128365
-42.67574241757393,-43.71000900864601
-43.88172955811024,-44.67619696706534
-34.3594895452261,-42.28907412290573
-28.23875617980957,-40.671737405657765
-40.65751937031746,-39.445279851555824
-47.141401797533035,-40.387731675803664
-31.033789545297623,-40.46584605723619
-44.695360630750656,-39.53211306482554
-45.81991493701935,-38.69277371317148
-36.00992335379124,-39.45136273354292
-51.99895066022873,-40.383683557808396
-49.706977397203445,-40.96620834171772
-57.04810366034508,-43.23506975322962
-35.84407298266888,-43.995601433515546
-33.500694170594215,-43.27991891354323
-47.9986914396286,-43.36564787775278
-49.209431529045105,-45.18321207612753
-49.15076610445976,-45.62875262349844
-28.689443960785866,-43.91570552587509
-41.23226301372051,-44.43793949186802
-34.1702906191349,-42.655073487758635
-44.552401438355446,-42.13961589187384
-34.130149215459824,-39.84782044738531
-40.35077753663063,-40.29849090278149
-35.866519540548325,-40.535073439776895
-46.02438308298588,-40.337642604112624
-30.27032083272934,-38.443731534481046
-29.704873621463776,-36.49914228618145
-34.566989839076996,-37.08689687401056
-32.11078767478466,-36.174749340116975
-32.44597168266773,-36.00231744647026
-56.84797605872154,-37.23187490850687
-33.93187615275383,-37.21204760223627
-44.47592118382454,-37.62456196695566
-32.425830364227295,-37.28049304932356
-50.61674538254738,-37.73972927927971
-37.22280743718147,-38.434977939724924
-34.197015181183815,-38.884192095696925
-48.356921285390854,-40.26318524032831
-29.1610616594553,-39.96821263879538
-27.43278455734253,-39.466893926262856
-50.37395867705345,-38.81949218809605
-35.010417863726616,-38.92734635919332
-31.89852738380432,-37.6696069791913
-35.66275043785572,-37.993298986554144
-28.443251699209213,-35.77594961822033
-34.74578423798084,-35.528247298300265
-45.68800139427185,-36.67734591960907
-31.25738149881363,-34.967391940951345
-38.692320108413696,-35.92051778584719
-37.6937560737133,-36.94661493748426
-28.900518968701363,-34.799270966649054
-48.84675261378288,-36.182904441654685
-52.60598233342171,-38.25364993661642
-33.912563636898994,-38.07863125652075
-32.203808680176735,-38.4546869546175
-33.71035948395729,-38.351144479215144
-49.34393259882927,-38.716737599670886
-51.054730862379074,-40.69647253602743
-56.14928695559502,-42.44216922074556
-48.028047144412994,-43.47559832781553
-50.05736327171326,-45.59128275811672
-42.61281077563763,-44.967888574302194
-48.49560599029064,-44.55685093998909
-25.77300553023815,-43.742895129323
-27.75009022653103,-43.297523283958434
-50.73968157172203,-45.00045549273491
-52.54631093144417,-45.3206933259964
-32.344462275505066,-43.449666467309
-53.2947134077549,-43.164209112524986
-34.220102444291115,-41.783414642512795
-53.40487444400787,-42.11816575974226
-32.44982098042965,-41.101866780221464
-32.19680771231651,-39.47198695242405
-25.928455278277397,-39.48753192722798
-30.612046748399734,-39.773727579414846
-32.375839963555336,-37.937343418598175
-31.859723582863808,-35.86868468374014
-51.64627566933632,-37.79886602312327
-27.801132678985596,-35.24950795024633
-27.94662283360958,-34.62215998917818
-29.320973753929138,-32.21376992017031
-27.122667342424393,-31.68105455636978
-54.11498153209686,-33.872871938347814
-33.99799790978432,-34.67982620149851
-44.4366669356823,-36.06228822022676
-53.91180121898651,-38.21588434576988
-41.512329906225204,-39.18114497810602
-29.2345302850008,-36.93997043967247
-47.0035667270422,-38.86021384447813
-52.41771557927132,-41.307323119044305
-34.90312643349171,-41.86553838700056
-34.655570819973946,-42.61882873475552
-29.079604864120483,-40.11529106795788
-33.20285066962242,-40.03577634394169
-30.201878249645233,-38.61229747533798
-49.347152560949326,-38.155832609534265
-28.49970892071724,-36.854570510983464
-29.184175819158554,-36.84953506439924
-28.38303352892399,-34.98748174458742
-33.85389256477356,-33.13109944313764
-32.64119078218937,-32.90490587800741
-35.20449033379555,-32.95979782938957
-25.77381344139576,-32.6292186871171
-46.861930042505264,-33.99512662440539
-33.35998547077179,-34.31093734651804
-28.30942264199257,-32.207164354622364
-36.90057855844498,-33.04725131839514
-37.505154341459274,-33.87934917062521
-30.788275867700577,-34.11987340450287
-46.73432421684265,-35.407916569709776
-50.98092916607857,-37.2418904080987
-37.161133483052254,-37.43755472302437
-37.22430191934109,-38.582603570818904
-32.42551499605179,-37.138962066173555
-46.41879849135876,-38.44484336823225
-26.347993835806847,-38.248700487613675
-38.53178387880325,-38.41182101964951
-55.94720792770386,-40.256026378273965
-34.04853895306587,-40.58205268681049
-31.8182580024004,-39.090446065366265
-32.78472973406315,-37.27082612216473
-60.08264660835266,-39.562977434694766
-28.61649066209793,-38.70219630897045
-33.11620007455349,-38.77126481682062
-29.084507331252098,-37.03783570080996
-54.47306001186371,-39.85034231841564
-27.324653178453445,-38.72962924838066
-54.74194523692131,-38.609102979302406
-54.25598764419556,-40.62984784841537
-45.695015877485275,-42.017523635923865
-33.25798523426056,-42.0648491859436
-53.450472325086594,-41.401631757617
-29.87275041639805,-41.52725773304701
-28.137103959918022,-41.02934812158346
-29.941321149468422,-41.1150295034051
-39.680429458618164,-39.63576644808054
-45.51110690832138,-41.45441182106733
-31.047242060303688,-39.084941503405574
-50.521198719739914,-38.711462610960005
-33.843986228108406,-37.52635964602232
-36.10933995246887,-37.81149511784315
-37.051122203469276,-36.17156010568142
-33.48003877699375,-36.53228894174099
-53.0334954559803,-39.02192809134722
-55.927651166915894,-41.620561093091965
-27.752285689115524,-40.4277467161417
-54.007839530706406,-41.2774199783802
-29.36846874654293,-41.109542647004126
-51.443778455257416,-41.20180062055588
-50.15619218349457,-42.833021216094494
-42.2765716612339,-43.449744386971
-34.01384937763214,-43.14601710438728
-49.169146567583084,-44.714927883446215
-29.54439702630043,-42.36601804047823
-53.246627777814865,-42.09791570156813
-48.85722476243973,-44.208409608900546
-53.3347844183445,-44.14110409766435
-40.94902455806732,-45.29915967881679
-55.228732883930206,-45.677655121684076
-30.021616965532303,-43.66419759988785
-54.966951221227646,-44.93323555588722
-25.634128838777542,-44.095263502001764
-50.04496669769287,-44.182845515012744
-55.09960746765137,-46.738366559147835
-41.11561155319214,-45.52526493668556
-42.04919894039631,-44.84446235448122
-27.901853635907173,-42.30116927623749
-46.34299099445343,-42.8405659198761
-42.121430441737175,-41.5298356756568
-32.19999675452709,-41.74767365455627
-40.49952590465546,-40.30093112289906
-39.58248667418957,-41.695766906440255
-29.511893674731255,-39.64245960414409
-38.575559854507446,-37.99005484282971
-49.880631029605865,-38.86655679047108
-31.833006888628006,-37.84493758529425
-50.0915764272213,-40.06390986442566
-29.264026284217834,-38.3560133934021
-34.823344603180885,-37.62620480954647
-25.634811088442802,-36.96968624293804
-44.18697276711464,-37.33843092918396
-29.472083553671837,-36.32739061713219
-31.277310460805893,-36.50393229573965
-37.59888128936291,-36.4062644392252
-32.98869180679321,-34.717070516943934
-32.205861642956734,-34.7543559923768
-50.387020111083984,-34.78390036076307
-42.25398448109627,-36.082896180450916
-35.87420603632927,-36.18798232376575
-31.756781712174416,-36.800179386138915
-33.1611992418766,-35.69760203361511
-50.62133306264877,-37.81252698451281
-44.19614624977112,-39.10441056340933
-37.00507991015911,-39.045030425488946
-46.93999880552292,-40.44016112536192
-36.55461813509464,-40.87503677457571
-41.35701647400856,-39.97203641086817
-45.79958960413933,-40.326596923172474
-55.88289254903793,-42.32746557444334
-34.160598784685135,-42.56784728169441
-55.46098816394806,-44.797826173901555
-34.921461552381516,-43.22783902287483
-58.16602924466133,-44.624827322363856
-33.01492340862751,-44.225811672210696
-35.582855105400085,-43.09009730219841
-45.40008491277695,-43.97464397996664
-30.26497681438923,-42.865440014004704
-38.59961296617985,-42.14544235020876
-56.11945578455925,-42.16909867376089
-46.79412344098091,-43.432451139390466
-48.52481660246849,-42.738833983242515
-51.55437847971916,-44.40212567597628
-52.99086919426918,-43.88460967093706
-33.289899751544,-43.91210730522871
-54.19229191541672,-45.77305098623037
-29.29455617070198,-44.162498112022874
-34.27793161571026,-44.56379359215498
-45.18393063545227,-45.22222535908222
-45.648689448833466,-44.175148725509644
-44.49269488453865,-43.94500586986542
-39.600870847702026,-43.05261129438877
-53.12444067001343,-43.209617513418195
-30.581318631768227,-40.9686624571681
-26.564559757709503,-40.296128457784654
-33.14212942123413,-38.19111220836639
-29.499638468027115,-38.211620438098905
-45.186557561159134,-39.30248303264379
-29.10509602725506,-37.69459957182407
-51.20957750082016,-38.25068837702274
-30.744846060872078,-36.875903494656086
-30.345603466033936,-35.95037675648928
-41.32720923423767,-34.7706536129117
-30.524068892002106,-34.76492863893509
-30.029755994677544,-35.111448262631896
-30.881495013833046,-34.88538482189178
-31.999314680695534,-35.135352443158624
-48.07001939415932,-35.423698626458645
-48.2525075674057,-37.338439780473706
-42.60378906130791,-36.47786093652248
-36.352699011564255,-37.0386462315917
-34.45579394698143,-37.44966527968645
-30.25335332751274,-36.34227968901396
-31.380397215485573,-36.4279125213623
-30.796191841363907,-36.50455610603094
-47.609762489795685,-38.17738285362721
-41.202520698308945,-39.09770345538855
-31.24673479795456,-37.41537499576807
-32.516288474202156,-35.84175308644772
-38.1666472107172,-35.398038901388645
-44.325092405080795,-36.1952782407403
-36.81223717331886,-36.43092256337404
-31.5814401358366,-36.56373124420643
-31.75046145915985,-36.600737668573856
-52.98171377182007,-38.819289861619474
-54.36202573776245,-39.49451618641615
-29.782024905085564,-38.35246660709381
-32.712241396307945,-38.49901726692915
-29.376184567809105,-38.18500687628985
-45.97345298528671,-38.965687453746796
-27.385926887392998,-37.271770901978016
-48.05935820937157,-38.396483005583285
-27.24618010222912,-37.96295700222254
-51.64442455768585,-39.95235331207514
-56.01823142170906,-40.25600507706404
-35.10499855875969,-38.33030235916376
-32.5991730093956,-38.612017169594765
-27.581823363900185,-38.09897536635399
-27.2854061126709,-37.889897520840165
-31.876227915287018,-36.480175013840196
-53.90623879432678,-39.132206204533574
-55.06773307919502,-39.833043691515925
-43.748120695352554,-41.483237750828266
-49.43885460495949,-41.26268075555563
-46.4704424738884,-40.30790186077356
-31.758919909596443,-39.97329399585724
-33.738230898976326,-40.08719978481531
-31.758964478969574,-40.50491389632225
-47.30188211798668,-42.50656149685383
-50.69703197479248,-44.38864190280437
-44.92350813746452,-43.49036883711815
-30.255182147026062,-41.00911374390125
-32.72365000844002,-39.90666667521
-38.692079812288284,-38.83198919594288
-31.93811969459057,-37.378756918013096
-34.33871045708656,-37.63673597276211
-41.54819533228874,-38.41773241609335
-48.52928805351257,-40.09476477354765
-36.233479365706444,-38.98792449831963
-32.270117938518524,-37.14523309469223
-33.377027705311775,-35.990585051476955
-30.5109553784132,-36.01616237461567
-33.91028390824795,-36.134825764596464
-30.093588456511497,-35.27497662901878
-26.02340240776539,-34.68350490033627
-31.476098611950874,-34.3972437158227
-34.41548711061478,-33.6839728936553
-49.772758305072784,-33.80831991881132
-43.47255530953407,-34.53222751319409
-32.68243533372879,-34.57345925271511
-45.53239333629608,-35.78899581581354
-48.571759045124054,-37.595076182484625
-30.210458755493164,-37.22509366720915
-33.74255545437336,-37.58999036699534
-53.2102387547493,-40.308674001693724
-45.32079139351845,-41.69314327985048
-35.72757163643837,-41.824351732432845
-45.200767517089844,-41.36715265363455
-52.35494765639305,-42.255391888320446
-29.978665083646774,-41.985014863312244
-48.42830544710159,-42.27460607439279
-34.28724531829357,-40.84615470170975
-31.574893936514854,-40.98259821981192
-42.05983613431454,-41.81432628780603
-28.680374920368195,-39.361339904367924
-52.77537214756012,-40.10679797977209
-45.536942303180695,-41.087735046446326
-46.60304871201515,-41.22796316593885
-32.53219912946224,-39.24568831324577
-30.045861333608627,-39.25240793824196
-47.168949007987976,-39.1264722943306
-30.94348919391632,-38.79209668189287
-47.41029781103134,-40.37563706934452
-32.84235538542271,-39.45388899445534
-53.469879895448685,-41.932839491963385
-51.85814103484154,-41.84111638069153
-44.70683455467224,-41.75810560584068
-33.76142494380474,-40.47394322901964
-44.80843013525009,-41.70156632959843
-26.761977568268776,-41.37317795306444
-40.06503823399544,-40.66278687566519
-49.412447184324265,-42.509682674705985
-34.18182152509689,-41.186835046112535
-48.95730194449425,-42.79832970201969
-47.40498983860016,-42.191840696334836
-28.223771899938583,-39.828403782844546
-34.04353845119476,-38.762074172496796
-31.38467787206173,-38.524399465322496
-46.39524641633034,-38.683081093430516
-48.439167857170105,-40.85080012232065
-33.65636621415615,-40.209932920336726
-33.21449187397957,-38.59013738930226
-26.028520613908768,-37.77480729818344
-42.094308376312256,-37.08850794136524
-28.25566567480564,-35.17357552498579
-32.85304771363735,-35.63650310635567
-42.37531517446041,-36.46968077868223
-42.56158962845802,-37.58737195432186
-49.97093194723129,-37.94494050741196
-30.41818977892399,-36.14284269958735
-48.04302400350571,-37.5815084785223
-33.01653975248337,-37.56171326637268
-38.15933237969875,-38.77479444295168
-48.607845425605774,-39.42614814788103
-35.03812496364117,-40.104394076764585
-45.928200870752335,-41.41190939247608
-53.71780264377594,-42.54615813940764
-30.84480232000351,-41.37447940856218
-25.459511026740074,-38.92333731651306
-53.68462496995926,-41.24998083561659
-30.54927235841751,-39.50060567110777
-25.73510129749775,-38.772461825609206
-26.2540872246027,-37.581937310099605
-49.45651230216026,-37.66680399775505
-51.21200889348984,-39.28419239073992
-41.74458226561546,-38.86583053022623
-31.417117968201637,-36.6357620626688
-51.190311431884766,-38.67031297385692
-53.183032006025314,-41.44266507178545
-31.497197061777115,-39.22392228096724
-51.63800823688507,-41.33279586881399
-46.33904507756233,-43.39319024682045
-42.059014052152634,-44.973682929575446
-35.483028531074524,-43.57633455246687
-26.993167534470558,-41.15445041656494
-35.79117701947689,-40.55910989195108
-45.279863610863686,-41.94538445621729
-39.747389391064644,-40.80109225213528
-36.677788600325584,-39.150567911565304
-28.37910981476307,-38.838759186863896
-50.049975872039795,-38.67995595037937
-32.82163655757904,-37.328215098381044
-27.213003411889076,-35.84361403435469
-43.5938726067543,-36.65469844192266
-51.33588665723801,-39.08897035419941
-39.36809776723385,-39.4466624289751
-42.134695798158646,-39.132145647704604
-42.13642033934593,-39.37104874253273
-32.17864881455898,-38.92113476395607
-26.91706593334675,-38.774930375814435
-44.625162571668625,-38.23244904577732
-53.638377487659454,-40.31412313878536
-43.2294864654541,-41.91577144414187
-47.97376537322998,-42.35376072078943
-45.88255277276039,-41.80842733234167
-29.245131880044937,-40.79613074362278
-38.6895637512207,-40.451617538928986
-54.24111247062683,-41.66208675205708
-47.05217310786247,-43.14943918138742
-34.5766322016716,-43.91539580821991
-49.50110059976578,-44.402989611029625
-42.52524083852768,-43.29167594611645
-45.74542087316513,-43.54326938688755
-30.718883112072945,-41.817781160771844
-31.558611258864403,-40.38538700938225
-45.938183546066284,-42.054692175984385
-51.19833618402481,-43.30556941926479
-35.38808234035969,-41.42026640623808
-34.39316889643669,-40.1543659850955
-50.312371999025345,-41.727939964830874
-32.47549022734165,-40.02537892758846
-36.59665285050869,-39.432520128786564
-35.1203935444355,-38.3700173959136
-33.86377216875553,-38.68450630158186
-41.196761667728424,-39.648321342468265
-41.020471319556236,-39.156550119817254
-53.05158689618111,-39.341875191032884
-29.207174241542816,-38.7237843811512
-32.76756480336189,-38.56122397184372
-40.6472177952528,-37.59470855146647
-56.91450709104538,-40.038610237836835
-29.709777146577835,-39.34992266744375
-29.983641654253006,-38.836247478425506
-33.021925300359726,-38.75206279158592
-48.423658192157745,-39.47475244402885
-35.04013013839722,-38.876718325912954
-46.300704926252365,-38.20163012892008
-51.50881239771843,-40.43179394453764
-42.82584837079048,-41.4376223012805
-54.05152145028114,-42.77805266678333
-29.17798462510109,-40.0044004201889
-56.45755994319916,-42.679178699851036
-33.00626713037491,-42.98144124746322
-31.492966011166573,-42.82854531854391
-30.50650542974472,-41.03683004230261
-33.22644379734993,-40.85546140819788
-26.35550720989704,-38.860941636562345
-27.770755276083946,-36.4871359243989
-44.83893871307373,-36.68844495862722
-42.21423473954201,-35.50471628755331
-36.85187117755413,-36.27210494279861
-30.37733645737171,-33.66408259421587
-33.00222934782505,-33.663678815960886
-52.40828427672386,-35.755210642516616
-34.78011427819729,-36.18257152736187
-28.910557374358177,-35.7509828850627
-40.831486612558365,-37.198580825328825
-57.002351731061935,-40.12174047082662
-32.74416357278824,-38.912262956798074
-45.11150221526623,-39.2019897043705
-33.78758502006531,-38.89556108862162
-26.61644473671913,-38.519471916556355
-33.318330466747284,-38.55108202844858
-51.277086198329926,-38.43796222060919
-54.83198341727257,-40.443149134516716
-28.60801310837269,-40.41289470791817
-32.89654265344143,-39.619400312006476
-30.88157257437706,-37.00732239633798
-42.722978353500366,-38.0052038744092
-26.70152872800827,-36.164206525683404
-48.961235731840134,-37.681571596860884
-26.759354561567307,-37.6958625793457
-31.91195997595787,-37.55522553026676
-43.73467481136322,-36.80098439157009
-29.367477774620056,-34.25453382730484
-44.399298653006554,-35.83366238176823
-36.1745810508728,-36.16146622151136
-31.2634696662426,-36.199655930697915
-54.74654930830002,-37.40201302617788
-35.84926551580429,-38.31678670495749
-54.885393887758255,-38.9092025205493
-55.71029853820801,-41.80429691821337
-57.2771951854229,-44.34082043915987
-36.21924929320812,-43.58927788734436
-38.52493964135647,-44.505024074018
-52.44484353065491,-45.309578561782835
-32.00375634431839,-44.8924960911274
-38.90718750655651,-45.65686787515879
-30.700554192066193,-43.25226836353541
-42.51890003681183,-43.91923181563616
-28.22999919950962,-41.25369234681129
-56.91088065505028,-41.37375055849552
-48.97557455301285,-40.54358849525452
-54.90934979915619,-42.41259854584932
-50.90684263408184,-43.65078884512186
-30.113708585500717,-41.417675350606444
-27.15667524933815,-40.932967241108415
-53.98737025260925,-42.44098551571369
-28.33866575360298,-42.20479667186737
-31.501494228839874,-41.10305609107017
-32.156242817640305,-41.49568045288324
-32.50549906492233,-39.055142293870446
-28.915423914790154,-37.04912723004818
-16.668389156460762,-33.22503116577864
-48.85042816400528,-33.01938971877098
-48.372559159994125,-34.84527477622032
-29.833600342273712,-35.112967285513875
-35.88842158019543,-33.30307241827249
-54.93614688515663,-35.96282053142786
-55.50093200802803,-38.36276430934667
-44.42518675327301,-39.589658702909944
-47.189934611320496,-41.05810225754976
-45.71681301295757,-42.7382411673665
-28.69607800245285,-43.94101005196571
-37.140918865799904,-42.77005912214518
-30.44860327243805,-40.97766353338957
-39.2434766292572,-41.91865116208792
-32.600197553634644,-41.58982875943184
-29.935204312205315,-39.08973450213671
-33.629299998283386,-36.90257130116224
-39.284939378499985,-36.38854656368494
-50.045364797115326,-36.67408958226442
-59.5562489926815,-38.05803318023682
-56.24374148249626,-40.81279952824116
-29.668464064598083,-40.06555404812097
-46.04967746138573,-41.625661467015746
-46.264562010765076,-42.32777000516653
-31.559160500764847,-42.223666299879554
-39.28359679877758,-43.15850554853678
-58.60487288236618,-45.656062836945054
-31.63202564418316,-44.890771463513374
-26.992953285574913,-42.58553031235933
-28.046444445848465,-39.43454985767603
-28.386282369494438,-36.64880394637585
-44.13906019926071,-38.09586355984211
-30.482658341526985,-36.53916164785623
-25.16538217663765,-34.42924366444349
-33.928685978055,-34.66619621217251
-36.94726583361626,-34.43256311565638
-50.04128763079643,-33.5762045904994
-31.327627763152122,-33.5457648023963
-47.84511265158653,-35.63098073899746
-46.65841481089592,-37.492177775502206
-29.763585597276688,-37.62990809828043
-27.359908267855644,-35.951992905139925
-29.419862315058708,-35.845713302493095
-49.32951892912388,-38.262126977741715
-44.13009637594223,-39.28226801753044
-47.2611663043499,-40.31365806460381
-44.16296838223934,-39.725826139748094
-47.86863738298416,-41.3799271017313
-42.00232353806496,-40.79564819037914
-30.209939017891884,-39.150800611078736
-30.577844589948654,-39.23222651034594
-35.33723095059395,-40.029958778619765
-52.568997263908386,-42.344872273504734
-31.28360106050968,-40.54028048664331
-31.012057527899742,-39.22847660183906
-47.91379427909851,-39.29373939931393
-35.369934901595116,-38.4144360512495
-52.15512299537659,-38.843084612488745
-31.304472610354424,-37.773299519717696
-46.81184679269791,-39.4334902971983
-47.03344130516052,-41.07904996871948
-55.061255127191544,-43.05145238637924
-26.52093343436718,-40.44664600342512
-47.40454697608948,-42.0587405949831
-30.86685349047184,-42.04422019124031
-34.06851889193058,-40.65969265252352
-48.51759026944637,-41.97445818930864
-27.09739926457405,-39.46868581622839
-28.85702319443226,-39.22394087463617
-51.19276076555252,-39.66203227192163
-46.20592784881592,-39.579280926287176
-25.401720941066742,-36.6133275076747
-26.557665392756462,-36.617000703513625
-36.85176083445549,-35.561722089350226
-42.36993262171745,-36.71203000247478
-30.791967228055,-36.384374836087225
-47.634212613105774,-36.29603707045317
-53.20517295598984,-38.90681443959475
-55.438848704099655,-41.56499699056148
-34.952006593346596,-39.940921573340894
-53.04436379671097,-40.624765168130395
-48.15742485225201,-42.90033555924892
-32.462925001978874,-43.490861520171165
-49.870905339717865,-44.792775970697406
-53.574891090393066,-45.91327181756496
-32.406328320503235,-46.074707926809786
-28.97211717069149,-44.20849838256836
-26.81865791976452,-41.569846878945825
-55.039374619722366,-41.5298994705081
-38.829631835222244,-41.91766199469566
-34.261026829481125,-40.03932829797268
-46.09488967061043,-39.83307477980852
-26.385824471712112,-39.22536472678185
-33.13044884800911,-37.55131907761097
-34.41190953552723,-35.63502092212438
-50.31623125076294,-37.42601121515035
-29.29369083046913,-37.45816858112812
-27.68597601354122,-37.54490039050579
-27.203850492835045,-34.76134797781706
-31.658797338604927,-34.044264528155324
-29.813528910279274,-33.59951473623514
-27.112145408988,-31.701240310072897
-30.895475149154663,-32.152205377817154
-31.53376080095768,-31.992536573112012
-26.944598272442818,-31.24580544680357
-53.46291643381119,-31.560473965108393
-28.531054824590683,-31.48421036452055
-70.14489611983299,-35.73010237514973
-45.634026259183884,-37.57311995178461
-37.359807431697845,-38.1432209610939
-55.3033832013607,-40.692206390202045
-29.529136016964912,-40.93390545099974
-28.67127752304077,-40.71148568838835
-35.06622998416424,-41.064732606709
-28.619019597768784,-41.2321747392416
-32.11300916969776,-39.097184012830255
-54.92894271016121,-41.73697280138731
-45.97871506214142,-39.32035469561815
-55.785582572221756,-40.33551032692194
-50.64582580327988,-41.664112164080144
-28.94009892642498,-39.02778373658657
-39.02741348743439,-39.97761148363352
-31.03162783384323,-40.213646514713766
-45.317409098148346,-41.238764426112176
-29.65006998181343,-41.34186946451664
-32.78091877698898,-41.40866042524576
-35.03477540612221,-39.41924369484186
-30.283459544181824,-37.849718143045905
-29.77393627166748,-35.248553512990476
-51.56762772798538,-35.34073370546103
-43.8410522043705,-36.830829033255576
-28.870231106877327,-35.81511079519987
-26.440359756350517,-35.3559839874506
-30.053283721208572,-33.82957144975662
-51.083149537444115,-35.97287940531969
-40.87882623076439,-36.78267015069723
-47.94931799173355,-38.07412440925837
-48.18453660607338,-39.86423211544752
-44.7528677880764,-41.362125267088416
-28.26829381287098,-39.03219187557697
-55.53873446583748,-40.20196010172367
-32.09961333870888,-40.52489832490683
-37.18471673130989,-41.599334022402765
-53.29001221060753,-43.92300687134266
-55.8363294005394,-44.398324857652185
-45.11561641097069,-44.82200387567282
-50.24903778731823,-45.051975855231284
-34.92670847475529,-43.726193042099474
-32.59662353992462,-42.5105686172843
-33.628363221883774,-43.04657555818558
-37.07866123318672,-41.2005682349205
-29.165266886353493,-40.90713358968496
-48.97000262141228,-42.0856621786952
-50.33338472247124,-41.789999429881576
-53.212553292512894,-41.527621819078924
-42.67435102164745,-41.283495280146596
-28.998090893030167,-39.15840059071779
-34.55152049660683,-39.12088179290295
-36.26450967788696,-39.48767040669918
-52.44939450919628,-41.36977353543043
-52.30977791547775,-42.89288520365953
-31.960759714245796,-43.172434486448765
-29.758464246988297,-41.25128064900637
-51.061308205127716,-41.32407299727201
-31.1893640011549,-39.12175406813621
-51.07405963540077,-39.96172492951155
-27.926055371761322,-39.854521377384664
-46.22499859333038,-41.02186918705702
-44.55732025206089,-41.85115024447441
-30.991773381829262,-39.705388131737706
-30.29859386384487,-37.50426972657442
-26.990347012877464,-37.00722845643759
-44.82808908820152,-38.51419094055891
-28.54664920270443,-36.26272504031658
-49.04953262209892,-38.04874190241098
-28.692963987588882,-35.8106323376298
-28.25705748796463,-35.84373254925013
-33.2197105884552,-34.54320374876261
-28.197562649846077,-32.90722798854112
-45.83380398154259,-34.39143104851246
-32.41175201535225,-34.6027468636632
-39.286124885082245,-35.83232465088368
-27.780802130699158,-34.12759595513344
-33.46944533288479,-34.61987556815147
-28.379728242754936,-32.552895130217074
-47.63289937376976,-34.446888668835165
-54.560104697942734,-37.07719338983297
-48.23261630535126,-38.57848396152258
-30.74487380683422,-38.833215077221396
-36.19561803340912,-37.86939648240805
-31.42283135652542,-37.77050441652536
-29.397791907191277,-36.78167111873627
-29.282922953367233,-36.931883201003075
-32.457542181015015,-36.8306928858161
-44.52241912484169,-38.44496197402477
-56.44512149691582,-39.326184186339376
-32.7495002746582,-37.145123744010924
-28.706590875983238,-35.19252120107412
-51.891449213027954,-37.3071787416935
-29.20753613114357,-36.60837055146694
-24.813724890351295,-35.94745990484953
-32.47119262814522,-36.25479997694492
-46.58716145157814,-37.98522382676602
-59.853745251894,-40.724844133853914
-52.95958921313286,-41.56856114268303
-36.792576000094414,-39.60330659300089
-54.37286555767059,-41.765643121302126
-25.831580013036728,-41.47814203500748
-28.303819715976715,-39.119379085302356
-45.88787221908569,-40.78741269409657
-35.82831925153732,-41.88887213021517
-54.57807531952858,-44.09956039935351
-35.73695030808449,-43.01453928500414
-28.044970974326134,-39.83366185724735
-32.71184825897217,-37.808887761831286
-57.88132092356682,-39.91776225417853
-31.395147636532784,-37.61999046206474
-34.02503223717213,-38.43933568447828
-31.325025111436844,-38.7414562240243
-31.023382782936096,-37.25500728040934
-43.26530987024307,-37.99870634227991
-44.73044088482857,-37.01394289880991
-46.28620383143425,-38.068868251144885
-51.33862283825874,-40.398233437538146
-31.872873678803444,-40.314335979521275
-56.01246449351311,-40.127450336515906
-29.672593474388123,-39.95519492030144
-30.468386843800545,-39.59953038096428
-32.842466711997986,-39.75127454102039
-36.483180955052376,-40.297254358232024
-40.381905287504196,-40.00891389995813
-25.379997432231903,-38.07386955469847
-54.709959000349045,-38.91624507158995
-27.757420301437378,-36.55812481790781
-29.236241668462753,-36.29446161687374
-48.770325511693954,-35.570247718691824
-31.16121345758438,-35.71910971701145
-28.46035048365593,-35.51830608099699
-27.425080478191376,-34.976567457616326
-53.00751292705536,-36.62900065481663
-41.019590735435486,-36.69276919960976
-52.79663845896721,-39.43443330228329
-26.503090769052505,-36.61374647915363
-47.812082171440125,-38.619212666153906
-45.04345181584358,-40.19993368089199
-56.25112980604172,-40.94801411032677
-27.291733980178833,-40.561066162586215
